distribution,x_axis_mode,x_axis_value,mu,case,entity_id,num_nulls
Uniform,relative,1,0.9533333333333334,Average,I3_32608,2
Uniform,relative,2,0.98,Worst,I3_32608,2
Uniform,relative,2,0.9866666666666667,Average,I3_32608,2
Uniform,relative,3,0.9866666666666667,Worst,I3_32608,2
Uniform,relative,3,0.9866666666666667,Average,I3_32608,2
Uniform,relative,4,0.9666666666666667,Worst,I3_32608,2
Uniform,relative,4,0.9933333333333333,Average,I3_32608,2
Uniform,relative,5,0.9933333333333333,Worst,I3_32608,2
Uniform,relative,5,0.9533333333333334,Average,I3_32608,2
Uniform,relative,6,0.9933333333333333,Worst,I3_32608,2
Uniform,relative,6,0.96,Average,I3_32608,2
Uniform,relative,7,0.98,Worst,I3_32608,2
Uniform,relative,7,0.9866666666666667,Average,I3_32608,2
Uniform,relative,8,0.9733333333333334,Worst,I3_32608,2
Uniform,relative,8,0.9533333333333334,Average,I3_32608,2
Uniform,relative,9,0.9933333333333333,Worst,I3_32608,2
Uniform,relative,9,0.9733333333333334,Average,I3_32608,2
Uniform,relative,10,0.96,Worst,I3_32608,2
Uniform,relative,10,0.9933333333333333,Average,I3_32608,2
Uniform,relative,11,0.98,Worst,I3_32608,2
Uniform,relative,11,0.98,Average,I3_32608,2
Uniform,relative,12,0.96,Worst,I3_32608,2
Uniform,relative,12,0.9733333333333334,Average,I3_32608,2
Uniform,relative,13,0.9533333333333334,Worst,I3_32608,2
Uniform,relative,13,0.98,Average,I3_32608,2
Uniform,relative,14,0.9666666666666667,Worst,I3_32608,2
Uniform,relative,14,0.9533333333333334,Average,I3_32608,2
Uniform,relative,15,0.98,Worst,I3_32608,2
Uniform,relative,15,0.9866666666666667,Average,I3_32608,2
Uniform,relative,16,0.9866666666666667,Worst,I3_32608,2
Uniform,relative,16,0.98,Average,I3_32608,2
Uniform,relative,17,0.9666666666666667,Worst,I3_32608,2
Uniform,relative,17,0.98,Average,I3_32608,2
Uniform,relative,18,0.9866666666666667,Worst,I3_32608,2
Uniform,relative,18,0.9866666666666667,Average,I3_32608,2
Uniform,relative,19,0.9866666666666667,Worst,I3_32608,2
Uniform,relative,19,0.9866666666666667,Average,I3_32608,2
Uniform,relative,20,0.98,Worst,I3_32608,2
Uniform,relative,20,0.98,Average,I3_32608,2
Uniform,relative,21,0.98,Worst,I3_32608,2
Uniform,relative,21,0.9733333333333334,Average,I3_32608,2
Uniform,relative,22,0.9733333333333334,Worst,I3_32608,2
Uniform,relative,22,0.9933333333333333,Average,I3_32608,2
Uniform,relative,23,0.9533333333333334,Worst,I3_32608,2
Uniform,relative,23,0.9733333333333334,Average,I3_32608,2
Uniform,relative,24,0.98,Worst,I3_32608,2
Uniform,relative,24,0.96,Average,I3_32608,2
Uniform,relative,25,0.9866666666666667,Worst,I3_32608,2
Uniform,relative,25,0.96,Average,I3_32608,2
Uniform,relative,26,0.9733333333333334,Worst,I3_32608,2
Uniform,relative,26,0.9533333333333334,Average,I3_32608,2
Uniform,relative,27,0.9533333333333334,Worst,I3_32608,2
Uniform,relative,27,0.9733333333333334,Average,I3_32608,2
Uniform,relative,28,0.9933333333333333,Worst,I3_32608,2
Uniform,relative,28,0.9866666666666667,Average,I3_32608,2
Uniform,relative,29,0.9533333333333334,Worst,I3_32608,2
Uniform,relative,29,0.98,Average,I3_32608,2
Uniform,relative,30,0.98,Worst,I3_32608,2
Uniform,relative,30,0.96,Average,I3_32608,2
Uniform,relative,1,0.98,Worst,I5_13347,2
Uniform,relative,1,0.98,Average,I5_13347,2
Uniform,relative,2,0.9866666666666667,Worst,I5_13347,2
Uniform,relative,2,0.96,Average,I5_13347,2
Uniform,relative,3,0.9866666666666667,Worst,I5_13347,2
Uniform,relative,3,0.9533333333333334,Average,I5_13347,2
Uniform,relative,4,0.9666666666666667,Worst,I5_13347,2
Uniform,relative,4,0.9533333333333334,Average,I5_13347,2
Uniform,relative,5,0.9933333333333333,Worst,I5_13347,2
Uniform,relative,5,0.9733333333333334,Average,I5_13347,2
Uniform,relative,6,0.9933333333333333,Worst,I5_13347,2
Uniform,relative,6,0.9666666666666667,Average,I5_13347,2
Uniform,relative,7,0.96,Worst,I5_13347,2
Uniform,relative,7,0.9666666666666667,Average,I5_13347,2
Uniform,relative,8,0.9733333333333334,Worst,I5_13347,2
Uniform,relative,8,0.9733333333333334,Average,I5_13347,2
Uniform,relative,9,0.9733333333333334,Worst,I5_13347,2
Uniform,relative,9,0.96,Average,I5_13347,2
Uniform,relative,10,0.98,Worst,I5_13347,2
Uniform,relative,10,0.9533333333333334,Average,I5_13347,2
Uniform,relative,11,0.9666666666666667,Worst,I5_13347,2
Uniform,relative,11,0.9733333333333334,Average,I5_13347,2
Uniform,relative,12,0.9533333333333334,Worst,I5_13347,2
Uniform,relative,12,0.9666666666666667,Average,I5_13347,2
Uniform,relative,13,0.9866666666666667,Worst,I5_13347,2
Uniform,relative,13,0.9733333333333334,Average,I5_13347,2
Uniform,relative,14,0.9533333333333334,Worst,I5_13347,2
Uniform,relative,14,0.98,Average,I5_13347,2
Uniform,relative,15,0.98,Worst,I5_13347,2
Uniform,relative,15,0.98,Average,I5_13347,2
Uniform,relative,16,0.98,Worst,I5_13347,2
Uniform,relative,16,0.96,Average,I5_13347,2
Uniform,relative,17,0.9666666666666667,Worst,I5_13347,2
Uniform,relative,17,0.9666666666666667,Average,I5_13347,2
Uniform,relative,18,0.9866666666666667,Worst,I5_13347,2
Uniform,relative,18,0.9466666666666667,Average,I5_13347,2
Uniform,relative,19,0.96,Worst,I5_13347,2
Uniform,relative,19,0.98,Average,I5_13347,2
Uniform,relative,20,0.9733333333333334,Worst,I5_13347,2
Uniform,relative,20,0.98,Average,I5_13347,2
Uniform,relative,21,0.9666666666666667,Worst,I5_13347,2
Uniform,relative,21,0.98,Average,I5_13347,2
Uniform,relative,22,0.9733333333333334,Worst,I5_13347,2
Uniform,relative,22,0.9733333333333334,Average,I5_13347,2
Uniform,relative,23,0.9666666666666667,Worst,I5_13347,2
Uniform,relative,23,0.96,Average,I5_13347,2
Uniform,relative,24,0.98,Worst,I5_13347,2
Uniform,relative,24,0.9533333333333334,Average,I5_13347,2
Uniform,relative,25,1.0,Worst,I5_13347,2
Uniform,relative,25,0.9466666666666667,Average,I5_13347,2
Uniform,relative,26,0.9733333333333334,Worst,I5_13347,2
Uniform,relative,26,0.9666666666666667,Average,I5_13347,2
Uniform,relative,27,0.98,Worst,I5_13347,2
Uniform,relative,27,0.9733333333333334,Average,I5_13347,2
Uniform,relative,28,0.9933333333333333,Worst,I5_13347,2
Uniform,relative,28,0.9733333333333334,Average,I5_13347,2
Uniform,relative,29,0.9666666666666667,Worst,I5_13347,2
Uniform,relative,29,0.96,Average,I5_13347,2
Uniform,relative,30,0.98,Worst,I5_13347,2
Uniform,relative,30,0.96,Average,I5_13347,2
Uniform,relative,1,0.0,Worst,I5_46977,1
Uniform,relative,1,0.0,Average,I5_46977,1
Uniform,relative,2,0.0,Worst,I5_46977,1
Uniform,relative,2,0.0,Average,I5_46977,1
Uniform,relative,3,0.0,Worst,I5_46977,1
Uniform,relative,3,0.0,Average,I5_46977,1
Uniform,relative,4,0.29333333333333333,Worst,I5_46977,1
Uniform,relative,4,0.22666666666666666,Average,I5_46977,1
Uniform,relative,5,0.38666666666666666,Worst,I5_46977,1
Uniform,relative,5,0.3933333333333333,Average,I5_46977,1
Uniform,relative,6,0.5466666666666666,Worst,I5_46977,1
Uniform,relative,6,0.5266666666666666,Average,I5_46977,1
Uniform,relative,7,0.6,Worst,I5_46977,1
Uniform,relative,7,0.58,Average,I5_46977,1
Uniform,relative,8,0.5733333333333334,Worst,I5_46977,1
Uniform,relative,8,0.5866666666666667,Average,I5_46977,1
Uniform,relative,9,0.74,Worst,I5_46977,1
Uniform,relative,9,0.7466666666666667,Average,I5_46977,1
Uniform,relative,10,0.7266666666666667,Worst,I5_46977,1
Uniform,relative,10,0.7733333333333333,Average,I5_46977,1
Uniform,relative,11,0.74,Worst,I5_46977,1
Uniform,relative,11,0.7466666666666667,Average,I5_46977,1
Uniform,relative,12,0.7866666666666666,Worst,I5_46977,1
Uniform,relative,12,0.7733333333333333,Average,I5_46977,1
Uniform,relative,13,0.76,Worst,I5_46977,1
Uniform,relative,13,0.7533333333333333,Average,I5_46977,1
Uniform,relative,14,0.7666666666666667,Worst,I5_46977,1
Uniform,relative,14,0.7666666666666667,Average,I5_46977,1
Uniform,relative,15,0.8266666666666667,Worst,I5_46977,1
Uniform,relative,15,0.78,Average,I5_46977,1
Uniform,relative,16,0.8133333333333334,Worst,I5_46977,1
Uniform,relative,16,0.78,Average,I5_46977,1
Uniform,relative,17,0.8333333333333334,Worst,I5_46977,1
Uniform,relative,17,0.8266666666666667,Average,I5_46977,1
Uniform,relative,18,0.8733333333333333,Worst,I5_46977,1
Uniform,relative,18,0.84,Average,I5_46977,1
Uniform,relative,19,0.8133333333333334,Worst,I5_46977,1
Uniform,relative,19,0.8,Average,I5_46977,1
Uniform,relative,20,0.82,Worst,I5_46977,1
Uniform,relative,20,0.8333333333333334,Average,I5_46977,1
Uniform,relative,21,0.8133333333333334,Worst,I5_46977,1
Uniform,relative,21,0.88,Average,I5_46977,1
Uniform,relative,22,0.8333333333333334,Worst,I5_46977,1
Uniform,relative,22,0.8466666666666667,Average,I5_46977,1
Uniform,relative,23,0.8533333333333334,Worst,I5_46977,1
Uniform,relative,23,0.8933333333333333,Average,I5_46977,1
Uniform,relative,24,0.8866666666666667,Worst,I5_46977,1
Uniform,relative,24,0.8733333333333333,Average,I5_46977,1
Uniform,relative,25,0.8666666666666667,Worst,I5_46977,1
Uniform,relative,25,0.8333333333333334,Average,I5_46977,1
Uniform,relative,26,0.88,Worst,I5_46977,1
Uniform,relative,26,0.8933333333333333,Average,I5_46977,1
Uniform,relative,27,0.8733333333333333,Worst,I5_46977,1
Uniform,relative,27,0.8933333333333333,Average,I5_46977,1
Uniform,relative,28,0.8866666666666667,Worst,I5_46977,1
Uniform,relative,28,0.8933333333333333,Average,I5_46977,1
Uniform,relative,29,0.8666666666666667,Worst,I5_46977,1
Uniform,relative,29,0.9066666666666666,Average,I5_46977,1
Uniform,relative,30,0.9,Worst,I5_46977,1
Uniform,relative,30,0.9266666666666666,Average,I5_46977,1
Uniform,relative,1,0.0,Worst,I1_27652,1
Uniform,relative,1,0.0,Average,I1_27652,1
Uniform,relative,2,0.0,Worst,I1_27652,1
Uniform,relative,2,0.0,Average,I1_27652,1
Uniform,relative,3,0.0,Worst,I1_27652,1
Uniform,relative,3,0.0,Average,I1_27652,1
Uniform,relative,4,0.17333333333333334,Worst,I1_27652,1
Uniform,relative,4,0.28,Average,I1_27652,1
Uniform,relative,5,0.44666666666666666,Worst,I1_27652,1
Uniform,relative,5,0.43333333333333335,Average,I1_27652,1
Uniform,relative,6,0.5333333333333333,Worst,I1_27652,1
Uniform,relative,6,0.48,Average,I1_27652,1
Uniform,relative,7,0.6666666666666666,Worst,I1_27652,1
Uniform,relative,7,0.6133333333333333,Average,I1_27652,1
Uniform,relative,8,0.6733333333333333,Worst,I1_27652,1
Uniform,relative,8,0.5333333333333333,Average,I1_27652,1
Uniform,relative,9,0.7066666666666667,Worst,I1_27652,1
Uniform,relative,9,0.6866666666666666,Average,I1_27652,1
Uniform,relative,10,0.7466666666666667,Worst,I1_27652,1
Uniform,relative,10,0.72,Average,I1_27652,1
Uniform,relative,11,0.7333333333333333,Worst,I1_27652,1
Uniform,relative,11,0.78,Average,I1_27652,1
Uniform,relative,12,0.74,Worst,I1_27652,1
Uniform,relative,12,0.7,Average,I1_27652,1
Uniform,relative,13,0.7866666666666666,Worst,I1_27652,1
Uniform,relative,13,0.72,Average,I1_27652,1
Uniform,relative,14,0.8333333333333334,Worst,I1_27652,1
Uniform,relative,14,0.82,Average,I1_27652,1
Uniform,relative,15,0.7933333333333333,Worst,I1_27652,1
Uniform,relative,15,0.8,Average,I1_27652,1
Uniform,relative,16,0.8,Worst,I1_27652,1
Uniform,relative,16,0.8533333333333334,Average,I1_27652,1
Uniform,relative,17,0.8666666666666667,Worst,I1_27652,1
Uniform,relative,17,0.8333333333333334,Average,I1_27652,1
Uniform,relative,18,0.8666666666666667,Worst,I1_27652,1
Uniform,relative,18,0.8733333333333333,Average,I1_27652,1
Uniform,relative,19,0.8133333333333334,Worst,I1_27652,1
Uniform,relative,19,0.7866666666666666,Average,I1_27652,1
Uniform,relative,20,0.84,Worst,I1_27652,1
Uniform,relative,20,0.8466666666666667,Average,I1_27652,1
Uniform,relative,21,0.86,Worst,I1_27652,1
Uniform,relative,21,0.9,Average,I1_27652,1
Uniform,relative,22,0.8933333333333333,Worst,I1_27652,1
Uniform,relative,22,0.8333333333333334,Average,I1_27652,1
Uniform,relative,23,0.8666666666666667,Worst,I1_27652,1
Uniform,relative,23,0.88,Average,I1_27652,1
Uniform,relative,24,0.8733333333333333,Worst,I1_27652,1
Uniform,relative,24,0.88,Average,I1_27652,1
Uniform,relative,25,0.86,Worst,I1_27652,1
Uniform,relative,25,0.9,Average,I1_27652,1
Uniform,relative,26,0.88,Worst,I1_27652,1
Uniform,relative,26,0.88,Average,I1_27652,1
Uniform,relative,27,0.9,Worst,I1_27652,1
Uniform,relative,27,0.9,Average,I1_27652,1
Uniform,relative,28,0.9133333333333333,Worst,I1_27652,1
Uniform,relative,28,0.9,Average,I1_27652,1
Uniform,relative,29,0.9666666666666667,Worst,I1_27652,1
Uniform,relative,29,0.86,Average,I1_27652,1
Uniform,relative,30,0.94,Worst,I1_27652,1
Uniform,relative,30,0.88,Average,I1_27652,1
Uniform,relative,1,0.9733333333333334,Worst,I4_35557,2
Uniform,relative,1,0.9733333333333334,Average,I4_35557,2
Uniform,relative,2,0.9866666666666667,Worst,I4_35557,2
Uniform,relative,2,0.9333333333333333,Average,I4_35557,2
Uniform,relative,3,0.96,Worst,I4_35557,2
Uniform,relative,3,0.9733333333333334,Average,I4_35557,2
Uniform,relative,4,0.9666666666666667,Worst,I4_35557,2
Uniform,relative,4,0.9466666666666667,Average,I4_35557,2
Uniform,relative,5,0.9733333333333334,Worst,I4_35557,2
Uniform,relative,5,0.94,Average,I4_35557,2
Uniform,relative,6,0.98,Worst,I4_35557,2
Uniform,relative,6,0.9733333333333334,Average,I4_35557,2
Uniform,relative,7,0.96,Worst,I4_35557,2
Uniform,relative,7,0.9466666666666667,Average,I4_35557,2
Uniform,relative,8,0.9733333333333334,Worst,I4_35557,2
Uniform,relative,8,0.98,Average,I4_35557,2
Uniform,relative,9,0.98,Worst,I4_35557,2
Uniform,relative,9,0.9666666666666667,Average,I4_35557,2
Uniform,relative,10,0.9666666666666667,Worst,I4_35557,2
Uniform,relative,10,0.9933333333333333,Average,I4_35557,2
Uniform,relative,11,0.98,Worst,I4_35557,2
Uniform,relative,11,0.96,Average,I4_35557,2
Uniform,relative,12,0.9666666666666667,Worst,I4_35557,2
Uniform,relative,12,0.98,Average,I4_35557,2
Uniform,relative,13,0.9666666666666667,Worst,I4_35557,2
Uniform,relative,13,0.9333333333333333,Average,I4_35557,2
Uniform,relative,14,0.96,Worst,I4_35557,2
Uniform,relative,14,0.9666666666666667,Average,I4_35557,2
Uniform,relative,15,0.9933333333333333,Worst,I4_35557,2
Uniform,relative,15,0.9866666666666667,Average,I4_35557,2
Uniform,relative,16,0.9733333333333334,Worst,I4_35557,2
Uniform,relative,16,0.98,Average,I4_35557,2
Uniform,relative,17,0.9533333333333334,Worst,I4_35557,2
Uniform,relative,17,0.98,Average,I4_35557,2
Uniform,relative,18,0.98,Worst,I4_35557,2
Uniform,relative,18,0.9933333333333333,Average,I4_35557,2
Uniform,relative,19,0.98,Worst,I4_35557,2
Uniform,relative,19,0.9533333333333334,Average,I4_35557,2
Uniform,relative,20,0.96,Worst,I4_35557,2
Uniform,relative,20,0.9733333333333334,Average,I4_35557,2
Uniform,relative,21,0.98,Worst,I4_35557,2
Uniform,relative,21,0.98,Average,I4_35557,2
Uniform,relative,22,0.9733333333333334,Worst,I4_35557,2
Uniform,relative,22,0.9933333333333333,Average,I4_35557,2
Uniform,relative,23,0.9933333333333333,Worst,I4_35557,2
Uniform,relative,23,0.9666666666666667,Average,I4_35557,2
Uniform,relative,24,0.98,Worst,I4_35557,2
Uniform,relative,24,0.98,Average,I4_35557,2
Uniform,relative,25,0.9733333333333334,Worst,I4_35557,2
Uniform,relative,25,0.98,Average,I4_35557,2
Uniform,relative,26,0.98,Worst,I4_35557,2
Uniform,relative,26,0.98,Average,I4_35557,2
Uniform,relative,27,0.9533333333333334,Worst,I4_35557,2
Uniform,relative,27,0.9866666666666667,Average,I4_35557,2
Uniform,relative,28,0.96,Worst,I4_35557,2
Uniform,relative,28,0.9933333333333333,Average,I4_35557,2
Uniform,relative,29,0.9866666666666667,Worst,I4_35557,2
Uniform,relative,29,0.9933333333333333,Average,I4_35557,2
Uniform,relative,30,0.9733333333333334,Worst,I4_35557,2
Uniform,relative,30,0.9733333333333334,Average,I4_35557,2
Uniform,relative,1,0.0,Worst,I5_53223,1
Uniform,relative,1,0.0,Average,I5_53223,1
Uniform,relative,2,0.0,Worst,I5_53223,1
Uniform,relative,2,0.0,Average,I5_53223,1
Uniform,relative,3,0.0,Worst,I5_53223,1
Uniform,relative,3,0.0,Average,I5_53223,1
Uniform,relative,4,0.26666666666666666,Worst,I5_53223,1
Uniform,relative,4,0.18666666666666668,Average,I5_53223,1
Uniform,relative,5,0.35333333333333333,Worst,I5_53223,1
Uniform,relative,5,0.47333333333333333,Average,I5_53223,1
Uniform,relative,6,0.41333333333333333,Worst,I5_53223,1
Uniform,relative,6,0.44666666666666666,Average,I5_53223,1
Uniform,relative,7,0.5,Worst,I5_53223,1
