distribution,x_axis_mode,x_axis_value,mu,case,entity_id,num_nulls
Uniform,relative,17,0.9533333333333334,Average,I2_1023,526
Uniform,relative,18,0.9333333333333333,Worst,I2_1023,526
Uniform,relative,18,0.9733333333333334,Average,I2_1023,526
Uniform,relative,19,0.92,Worst,I2_1023,526
Uniform,relative,19,0.94,Average,I2_1023,526
Uniform,relative,20,0.9666666666666667,Worst,I2_1023,526
Uniform,relative,20,0.9133333333333333,Average,I2_1023,526
Uniform,relative,21,0.9333333333333333,Worst,I2_1023,526
Uniform,relative,21,0.9533333333333334,Average,I2_1023,526
Uniform,relative,22,0.9466666666666667,Worst,I2_1023,526
Uniform,relative,22,0.9333333333333333,Average,I2_1023,526
Uniform,relative,23,0.9666666666666667,Worst,I2_1023,526
Uniform,relative,23,0.9466666666666667,Average,I2_1023,526
Uniform,relative,24,0.9666666666666667,Worst,I2_1023,526
Uniform,relative,24,0.9533333333333334,Average,I2_1023,526
Uniform,relative,25,0.9533333333333334,Worst,I2_1023,526
Uniform,relative,25,0.9333333333333333,Average,I2_1023,526
Uniform,relative,26,0.9466666666666667,Worst,I2_1023,526
Uniform,relative,26,0.94,Average,I2_1023,526
Uniform,relative,27,0.9466666666666667,Worst,I2_1023,526
Uniform,relative,27,0.94,Average,I2_1023,526
Uniform,relative,28,0.9866666666666667,Worst,I2_1023,526
Uniform,relative,28,0.9666666666666667,Average,I2_1023,526
Uniform,relative,29,0.9666666666666667,Worst,I2_1023,526
Uniform,relative,29,0.9466666666666667,Average,I2_1023,526
Uniform,relative,30,0.96,Worst,I2_1023,526
Uniform,relative,30,0.9866666666666667,Average,I2_1023,526
Zipfian,relative,1,0.0,Worst,I1_1422,523
Zipfian,relative,1,0.44,Average,I1_1422,523
Zipfian,relative,2,0.0,Worst,I1_1422,523
Zipfian,relative,2,0.5333333333333333,Average,I1_1422,523
Zipfian,relative,3,0.0,Worst,I1_1422,523
Zipfian,relative,3,0.8133333333333334,Average,I1_1422,523
Zipfian,relative,4,0.0,Worst,I1_1422,523
Zipfian,relative,4,0.7266666666666667,Average,I1_1422,523
Zipfian,relative,5,0.006666666666666667,Worst,I1_1422,523
Zipfian,relative,5,0.8066666666666666,Average,I1_1422,523
Zipfian,relative,6,0.006666666666666667,Worst,I1_1422,523
Zipfian,relative,6,0.8866666666666667,Average,I1_1422,523
Zipfian,relative,7,0.013333333333333334,Worst,I1_1422,523
Zipfian,relative,7,0.9133333333333333,Average,I1_1422,523
Zipfian,relative,8,0.013333333333333334,Worst,I1_1422,523
Zipfian,relative,8,0.94,Average,I1_1422,523
Zipfian,relative,9,0.006666666666666667,Worst,I1_1422,523
Zipfian,relative,9,0.9266666666666666,Average,I1_1422,523
Zipfian,relative,10,0.02666666666666667,Worst,I1_1422,523
Zipfian,relative,10,0.8933333333333333,Average,I1_1422,523
Zipfian,relative,11,0.02,Worst,I1_1422,523
Zipfian,relative,11,0.8733333333333333,Average,I1_1422,523
Zipfian,relative,12,0.02666666666666667,Worst,I1_1422,523
Zipfian,relative,12,0.6133333333333333,Average,I1_1422,523
Zipfian,relative,13,0.06,Worst,I1_1422,523
Zipfian,relative,13,0.82,Average,I1_1422,523
Zipfian,relative,14,0.02,Worst,I1_1422,523
Zipfian,relative,14,0.98,Average,I1_1422,523
Zipfian,relative,15,0.05333333333333334,Worst,I1_1422,523
Zipfian,relative,15,0.98,Average,I1_1422,523
Zipfian,relative,16,0.06666666666666667,Worst,I1_1422,523
Zipfian,relative,16,0.9733333333333334,Average,I1_1422,523
Zipfian,relative,17,0.08,Worst,I1_1422,523
Zipfian,relative,17,0.98,Average,I1_1422,523
Zipfian,relative,18,0.10666666666666667,Worst,I1_1422,523
Zipfian,relative,18,0.9866666666666667,Average,I1_1422,523
Zipfian,relative,19,0.11333333333333333,Worst,I1_1422,523
Zipfian,relative,19,0.96,Average,I1_1422,523
Zipfian,relative,20,0.04,Worst,I1_1422,523
Zipfian,relative,20,0.9533333333333334,Average,I1_1422,523
Zipfian,relative,21,0.08666666666666667,Worst,I1_1422,523
Zipfian,relative,21,0.9666666666666667,Average,I1_1422,523
Zipfian,relative,22,0.10666666666666667,Worst,I1_1422,523
Zipfian,relative,22,0.9866666666666667,Average,I1_1422,523
Zipfian,relative,23,0.09333333333333334,Worst,I1_1422,523
Zipfian,relative,23,0.96,Average,I1_1422,523
Zipfian,relative,24,0.12666666666666668,Worst,I1_1422,523
Zipfian,relative,24,0.98,Average,I1_1422,523
Zipfian,relative,25,0.09333333333333334,Worst,I1_1422,523
Zipfian,relative,25,0.9733333333333334,Average,I1_1422,523
Zipfian,relative,26,0.06666666666666667,Worst,I1_1422,523
Zipfian,relative,26,0.96,Average,I1_1422,523
Zipfian,relative,27,0.14,Worst,I1_1422,523
Zipfian,relative,27,0.9533333333333334,Average,I1_1422,523
Zipfian,relative,28,0.12,Worst,I1_1422,523
Zipfian,relative,28,0.9733333333333334,Average,I1_1422,523
Zipfian,relative,29,0.08666666666666667,Worst,I1_1422,523
Zipfian,relative,29,0.9333333333333333,Average,I1_1422,523
Zipfian,relative,30,0.1,Worst,I1_1422,523
Zipfian,relative,30,0.96,Average,I1_1422,523
Zipfian,relative,1,0.0,Worst,I4_1026,507
Zipfian,relative,1,0.23333333333333334,Average,I4_1026,507
Zipfian,relative,2,0.0,Worst,I4_1026,507
Zipfian,relative,2,0.44,Average,I4_1026,507
Zipfian,relative,3,0.0,Worst,I4_1026,507
Zipfian,relative,3,0.54,Average,I4_1026,507
Zipfian,relative,4,0.0,Worst,I4_1026,507
Zipfian,relative,4,0.82,Average,I4_1026,507
Zipfian,relative,5,0.006666666666666667,Worst,I4_1026,507
Zipfian,relative,5,0.9066666666666666,Average,I4_1026,507
Zipfian,relative,6,0.03333333333333333,Worst,I4_1026,507
Zipfian,relative,6,0.9066666666666666,Average,I4_1026,507
Zipfian,relative,7,0.02666666666666667,Worst,I4_1026,507
Zipfian,relative,7,0.9066666666666666,Average,I4_1026,507
Zipfian,relative,8,0.006666666666666667,Worst,I4_1026,507
Zipfian,relative,8,0.8733333333333333,Average,I4_1026,507
Zipfian,relative,9,0.02,Worst,I4_1026,507
Zipfian,relative,9,0.8333333333333334,Average,I4_1026,507
Zipfian,relative,10,0.013333333333333334,Worst,I4_1026,507
Zipfian,relative,10,0.9,Average,I4_1026,507
Zipfian,relative,11,0.03333333333333333,Worst,I4_1026,507
Zipfian,relative,11,0.9133333333333333,Average,I4_1026,507
Zipfian,relative,12,0.08,Worst,I4_1026,507
Zipfian,relative,12,0.9333333333333333,Average,I4_1026,507
Zipfian,relative,13,0.03333333333333333,Worst,I4_1026,507
Zipfian,relative,13,0.9666666666666667,Average,I4_1026,507
Zipfian,relative,14,0.06,Worst,I4_1026,507
Zipfian,relative,14,0.9066666666666666,Average,I4_1026,507
Zipfian,relative,15,0.06666666666666667,Worst,I4_1026,507
Zipfian,relative,15,0.9333333333333333,Average,I4_1026,507
Zipfian,relative,16,0.08,Worst,I4_1026,507
Zipfian,relative,16,0.96,Average,I4_1026,507
Zipfian,relative,17,0.03333333333333333,Worst,I4_1026,507
Zipfian,relative,17,0.9533333333333334,Average,I4_1026,507
Zipfian,relative,18,0.08666666666666667,Worst,I4_1026,507
Zipfian,relative,18,0.9733333333333334,Average,I4_1026,507
Zipfian,relative,19,0.06666666666666667,Worst,I4_1026,507
Zipfian,relative,19,0.9333333333333333,Average,I4_1026,507
Zipfian,relative,20,0.1,Worst,I4_1026,507
Zipfian,relative,20,0.96,Average,I4_1026,507
Zipfian,relative,21,0.08,Worst,I4_1026,507
Zipfian,relative,21,0.9933333333333333,Average,I4_1026,507
Zipfian,relative,22,0.06666666666666667,Worst,I4_1026,507
Zipfian,relative,22,0.9533333333333334,Average,I4_1026,507
Zipfian,relative,23,0.09333333333333334,Worst,I4_1026,507
Zipfian,relative,23,0.9733333333333334,Average,I4_1026,507
Zipfian,relative,24,0.12666666666666668,Worst,I4_1026,507
Zipfian,relative,24,0.9866666666666667,Average,I4_1026,507
Zipfian,relative,25,0.12,Worst,I4_1026,507
Zipfian,relative,25,0.96,Average,I4_1026,507
Zipfian,relative,26,0.07333333333333333,Worst,I4_1026,507
Zipfian,relative,26,0.9466666666666667,Average,I4_1026,507
Zipfian,relative,27,0.11333333333333333,Worst,I4_1026,507
Zipfian,relative,27,0.96,Average,I4_1026,507
Zipfian,relative,28,0.1,Worst,I4_1026,507
Zipfian,relative,28,0.9866666666666667,Average,I4_1026,507
Zipfian,relative,29,0.15333333333333332,Worst,I4_1026,507
Zipfian,relative,29,0.74,Average,I4_1026,507
Zipfian,relative,30,0.12,Worst,I4_1026,507
Zipfian,relative,30,0.9933333333333333,Average,I4_1026,507
Zipfian,relative,1,0.0,Worst,I3_441,516
Zipfian,relative,1,0.44,Average,I3_441,516
Zipfian,relative,2,0.0,Worst,I3_441,516
Zipfian,relative,2,0.8133333333333334,Average,I3_441,516
Zipfian,relative,3,0.013333333333333334,Worst,I3_441,516
Zipfian,relative,3,0.86,Average,I3_441,516
Zipfian,relative,4,0.0,Worst,I3_441,516
Zipfian,relative,4,0.8333333333333334,Average,I3_441,516
Zipfian,relative,5,0.013333333333333334,Worst,I3_441,516
Zipfian,relative,5,0.6666666666666666,Average,I3_441,516
Zipfian,relative,6,0.013333333333333334,Worst,I3_441,516
Zipfian,relative,6,0.9133333333333333,Average,I3_441,516
Zipfian,relative,7,0.02,Worst,I3_441,516
Zipfian,relative,7,0.92,Average,I3_441,516
Zipfian,relative,8,0.03333333333333333,Worst,I3_441,516
Zipfian,relative,8,0.9,Average,I3_441,516
Zipfian,relative,9,0.02,Worst,I3_441,516
Zipfian,relative,9,0.96,Average,I3_441,516
Zipfian,relative,10,0.02,Worst,I3_441,516
Zipfian,relative,10,0.9,Average,I3_441,516
Zipfian,relative,11,0.006666666666666667,Worst,I3_441,516
Zipfian,relative,11,0.98,Average,I3_441,516
Zipfian,relative,12,0.06666666666666667,Worst,I3_441,516
Zipfian,relative,12,0.8133333333333334,Average,I3_441,516
Zipfian,relative,13,0.06,Worst,I3_441,516
Zipfian,relative,13,0.9133333333333333,Average,I3_441,516
Zipfian,relative,14,0.04666666666666667,Worst,I3_441,516
Zipfian,relative,14,0.9533333333333334,Average,I3_441,516
Zipfian,relative,15,0.06666666666666667,Worst,I3_441,516
Zipfian,relative,15,0.9733333333333334,Average,I3_441,516
Zipfian,relative,16,0.04666666666666667,Worst,I3_441,516
Zipfian,relative,16,0.8933333333333333,Average,I3_441,516
Zipfian,relative,17,0.09333333333333334,Worst,I3_441,516
Zipfian,relative,17,0.7266666666666667,Average,I3_441,516
Zipfian,relative,18,0.03333333333333333,Worst,I3_441,516
Zipfian,relative,18,0.9533333333333334,Average,I3_441,516
Zipfian,relative,19,0.08666666666666667,Worst,I3_441,516
Zipfian,relative,19,0.9733333333333334,Average,I3_441,516
Zipfian,relative,20,0.06666666666666667,Worst,I3_441,516
Zipfian,relative,20,0.9666666666666667,Average,I3_441,516
Zipfian,relative,21,0.02666666666666667,Worst,I3_441,516
Zipfian,relative,21,0.9866666666666667,Average,I3_441,516
Zipfian,relative,22,0.1,Worst,I3_441,516
Zipfian,relative,22,0.96,Average,I3_441,516
Zipfian,relative,23,0.13333333333333333,Worst,I3_441,516
Zipfian,relative,23,0.9866666666666667,Average,I3_441,516
Zipfian,relative,24,0.05333333333333334,Worst,I3_441,516
Zipfian,relative,24,0.9666666666666667,Average,I3_441,516
Zipfian,relative,25,0.1,Worst,I3_441,516
Zipfian,relative,25,0.98,Average,I3_441,516
Zipfian,relative,26,0.10666666666666667,Worst,I3_441,516
Zipfian,relative,26,0.98,Average,I3_441,516
Zipfian,relative,27,0.1,Worst,I3_441,516
Zipfian,relative,27,0.98,Average,I3_441,516
Zipfian,relative,28,0.12666666666666668,Worst,I3_441,516
Zipfian,relative,28,0.88,Average,I3_441,516
Zipfian,relative,29,0.14666666666666667,Worst,I3_441,516
Zipfian,relative,29,0.9466666666666667,Average,I3_441,516
Zipfian,relative,30,0.13333333333333333,Worst,I3_441,516
Zipfian,relative,30,0.9466666666666667,Average,I3_441,516
Zipfian,relative,1,0.0,Worst,I1_1323,523
Zipfian,relative,1,0.6066666666666667,Average,I1_1323,523
Zipfian,relative,2,0.0,Worst,I1_1323,523
Zipfian,relative,2,0.6866666666666666,Average,I1_1323,523
Zipfian,relative,3,0.0,Worst,I1_1323,523
Zipfian,relative,3,0.86,Average,I1_1323,523
Zipfian,relative,4,0.0,Worst,I1_1323,523
Zipfian,relative,4,0.8133333333333334,Average,I1_1323,523
Zipfian,relative,5,0.006666666666666667,Worst,I1_1323,523
Zipfian,relative,5,0.8933333333333333,Average,I1_1323,523
Zipfian,relative,6,0.02,Worst,I1_1323,523
Zipfian,relative,6,0.8733333333333333,Average,I1_1323,523
Zipfian,relative,7,0.006666666666666667,Worst,I1_1323,523
Zipfian,relative,7,0.7066666666666667,Average,I1_1323,523
Zipfian,relative,8,0.0,Worst,I1_1323,523
Zipfian,relative,8,0.8933333333333333,Average,I1_1323,523
Zipfian,relative,9,0.03333333333333333,Worst,I1_1323,523
Zipfian,relative,9,0.8866666666666667,Average,I1_1323,523
Zipfian,relative,10,0.013333333333333334,Worst,I1_1323,523
Zipfian,relative,10,0.9666666666666667,Average,I1_1323,523
Zipfian,relative,11,0.03333333333333333,Worst,I1_1323,523
Zipfian,relative,11,0.96,Average,I1_1323,523
Zipfian,relative,12,0.04666666666666667,Worst,I1_1323,523
Zipfian,relative,12,0.9333333333333333,Average,I1_1323,523
Zipfian,relative,13,0.07333333333333333,Worst,I1_1323,523
Zipfian,relative,13,0.9533333333333334,Average,I1_1323,523
Zipfian,relative,14,0.05333333333333334,Worst,I1_1323,523
Zipfian,relative,14,0.9533333333333334,Average,I1_1323,523
Zipfian,relative,15,0.02,Worst,I1_1323,523
Zipfian,relative,15,0.9666666666666667,Average,I1_1323,523
Zipfian,relative,16,0.04,Worst,I1_1323,523
Zipfian,relative,16,0.9266666666666666,Average,I1_1323,523
Zipfian,relative,17,0.06666666666666667,Worst,I1_1323,523
Zipfian,relative,17,0.94,Average,I1_1323,523
Zipfian,relative,18,0.06,Worst,I1_1323,523
Zipfian,relative,18,0.96,Average,I1_1323,523
Zipfian,relative,19,0.07333333333333333,Worst,I1_1323,523
Zipfian,relative,19,0.9866666666666667,Average,I1_1323,523
Zipfian,relative,20,0.07333333333333333,Worst,I1_1323,523
Zipfian,relative,20,0.98,Average,I1_1323,523
Zipfian,relative,21,0.05333333333333334,Worst,I1_1323,523
Zipfian,relative,21,0.98,Average,I1_1323,523
Zipfian,relative,22,0.12666666666666668,Worst,I1_1323,523
Zipfian,relative,22,0.9733333333333334,Average,I1_1323,523
Zipfian,relative,23,0.05333333333333334,Worst,I1_1323,523
Zipfian,relative,23,0.96,Average,I1_1323,523
Zipfian,relative,24,0.1,Worst,I1_1323,523
Zipfian,relative,24,0.94,Average,I1_1323,523
Zipfian,relative,25,0.06,Worst,I1_1323,523
Zipfian,relative,25,0.9866666666666667,Average,I1_1323,523
Zipfian,relative,26,0.08,Worst,I1_1323,523
Zipfian,relative,26,0.9866666666666667,Average,I1_1323,523
Zipfian,relative,27,0.1,Worst,I1_1323,523
Zipfian,relative,27,0.9733333333333334,Average,I1_1323,523
Zipfian,relative,28,0.12,Worst,I1_1323,523
Zipfian,relative,28,0.98,Average,I1_1323,523
Zipfian,relative,29,0.12,Worst,I1_1323,523
Zipfian,relative,29,0.9933333333333333,Average,I1_1323,523
Zipfian,relative,30,0.12,Worst,I1_1323,523
Zipfian,relative,30,0.98,Average,I1_1323,523
Zipfian,relative,1,0.0,Worst,I2_1377,526
Zipfian,relative,1,0.34,Average,I2_1377,526
Zipfian,relative,2,0.0,Worst,I2_1377,526
Zipfian,relative,2,0.5666666666666667,Average,I2_1377,526
Zipfian,relative,3,0.0,Worst,I2_1377,526
Zipfian,relative,3,0.7666666666666667,Average,I2_1377,526
Zipfian,relative,4,0.0,Worst,I2_1377,526
Zipfian,relative,4,0.8133333333333334,Average,I2_1377,526
Zipfian,relative,5,0.006666666666666667,Worst,I2_1377,526
Zipfian,relative,5,0.8,Average,I2_1377,526
Zipfian,relative,6,0.0,Worst,I2_1377,526
Zipfian,relative,6,0.8933333333333333,Average,I2_1377,526
Zipfian,relative,7,0.013333333333333334,Worst,I2_1377,526
Zipfian,relative,7,0.92,Average,I2_1377,526
Zipfian,relative,8,0.04,Worst,I2_1377,526
Zipfian,relative,8,0.6933333333333334,Average,I2_1377,526
Zipfian,relative,9,0.04666666666666667,Worst,I2_1377,526
Zipfian,relative,9,0.8866666666666667,Average,I2_1377,526
Zipfian,relative,10,0.06666666666666667,Worst,I2_1377,526
Zipfian,relative,10,0.8533333333333334,Average,I2_1377,526
Zipfian,relative,11,0.03333333333333333,Worst,I2_1377,526
Zipfian,relative,11,0.9533333333333334,Average,I2_1377,526
Zipfian,relative,12,0.04,Worst,I2_1377,526
Zipfian,relative,12,0.9,Average,I2_1377,526
Zipfian,relative,13,0.06666666666666667,Worst,I2_1377,526
Zipfian,relative,13,0.9466666666666667,Average,I2_1377,526
Zipfian,relative,14,0.04,Worst,I2_1377,526
Zipfian,relative,14,0.9533333333333334,Average,I2_1377,526
Zipfian,relative,15,0.08,Worst,I2_1377,526
Zipfian,relative,15,0.9933333333333333,Average,I2_1377,526
Zipfian,relative,16,0.07333333333333333,Worst,I2_1377,526
Zipfian,relative,16,0.9266666666666666,Average,I2_1377,526
Zipfian,relative,17,0.08666666666666667,Worst,I2_1377,526
Zipfian,relative,17,0.9333333333333333,Average,I2_1377,526
Zipfian,relative,18,0.05333333333333334,Worst,I2_1377,526
Zipfian,relative,18,0.98,Average,I2_1377,526
Zipfian,relative,19,0.08666666666666667,Worst,I2_1377,526
Zipfian,relative,19,0.9333333333333333,Average,I2_1377,526
Zipfian,relative,20,0.05333333333333334,Worst,I2_1377,526
Zipfian,relative,20,0.9733333333333334,Average,I2_1377,526
Zipfian,relative,21,0.08666666666666667,Worst,I2_1377,526
Zipfian,relative,21,0.98,Average,I2_1377,526
Zipfian,relative,22,0.06666666666666667,Worst,I2_1377,526
Zipfian,relative,22,0.9933333333333333,Average,I2_1377,526
Zipfian,relative,23,0.06666666666666667,Worst,I2_1377,526
Zipfian,relative,23,0.9733333333333334,Average,I2_1377,526
Zipfian,relative,24,0.08,Worst,I2_1377,526
Zipfian,relative,24,0.9733333333333334,Average,I2_1377,526
Zipfian,relative,25,0.10666666666666667,Worst,I2_1377,526
Zipfian,relative,25,0.9666666666666667,Average,I2_1377,526
Zipfian,relative,26,0.09333333333333334,Worst,I2_1377,526
Zipfian,relative,26,0.98,Average,I2_1377,526
Zipfian,relative,27,0.15333333333333332,Worst,I2_1377,526
Zipfian,relative,27,0.9733333333333334,Average,I2_1377,526
Zipfian,relative,28,0.11333333333333333,Worst,I2_1377,526
Zipfian,relative,28,0.9866666666666667,Average,I2_1377,526
Zipfian,relative,29,0.12666666666666668,Worst,I2_1377,526
Zipfian,relative,29,0.9266666666666666,Average,I2_1377,526
Zipfian,relative,30,0.11333333333333333,Worst,I2_1377,526
Zipfian,relative,30,0.9866666666666667,Average,I2_1377,526
Zipfian,relative,1,0.0,Worst,I3_1026,516
Zipfian,relative,1,0.21333333333333335,Average,I3_1026,516
Zipfian,relative,2,0.0,Worst,I3_1026,516
Zipfian,relative,2,0.68,Average,I3_1026,516
Zipfian,relative,3,0.0,Worst,I3_1026,516
Zipfian,relative,3,0.8133333333333334,Average,I3_1026,516
Zipfian,relative,4,0.006666666666666667,Worst,I3_1026,516
Zipfian,relative,4,0.9333333333333333,Average,I3_1026,516
Zipfian,relative,5,0.02,Worst,I3_1026,516
Zipfian,relative,5,0.7733333333333333,Average,I3_1026,516
Zipfian,relative,6,0.0,Worst,I3_1026,516
Zipfian,relative,6,0.38666666666666666,Average,I3_1026,516
Zipfian,relative,7,0.006666666666666667,Worst,I3_1026,516
Zipfian,relative,7,0.8733333333333333,Average,I3_1026,516
Zipfian,relative,8,0.006666666666666667,Worst,I3_1026,516
Zipfian,relative,8,0.8333333333333334,Average,I3_1026,516
Zipfian,relative,9,0.04,Worst,I3_1026,516
Zipfian,relative,9,0.92,Average,I3_1026,516
Zipfian,relative,10,0.02,Worst,I3_1026,516
Zipfian,relative,10,0.8866666666666667,Average,I3_1026,516
Zipfian,relative,11,0.013333333333333334,Worst,I3_1026,516
Zipfian,relative,11,0.9733333333333334,Average,I3_1026,516
Zipfian,relative,12,0.02,Worst,I3_1026,516
Zipfian,relative,12,0.92,Average,I3_1026,516
Zipfian,relative,13,0.02666666666666667,Worst,I3_1026,516
Zipfian,relative,13,0.92,Average,I3_1026,516
Zipfian,relative,14,0.02666666666666667,Worst,I3_1026,516
Zipfian,relative,14,0.9666666666666667,Average,I3_1026,516
Zipfian,relative,15,0.05333333333333334,Worst,I3_1026,516
Zipfian,relative,15,0.8533333333333334,Average,I3_1026,516
Zipfian,relative,16,0.05333333333333334,Worst,I3_1026,516
Zipfian,relative,16,0.9466666666666667,Average,I3_1026,516
Zipfian,relative,17,0.03333333333333333,Worst,I3_1026,516
Zipfian,relative,17,0.98,Average,I3_1026,516
Zipfian,relative,18,0.04666666666666667,Worst,I3_1026,516
Zipfian,relative,18,0.96,Average,I3_1026,516
Zipfian,relative,19,0.09333333333333334,Worst,I3_1026,516
Zipfian,relative,19,0.9533333333333334,Average,I3_1026,516
Zipfian,relative,20,0.04,Worst,I3_1026,516
Zipfian,relative,20,0.94,Average,I3_1026,516
Zipfian,relative,21,0.12666666666666668,Worst,I3_1026,516
Zipfian,relative,21,0.9866666666666667,Average,I3_1026,516
Zipfian,relative,22,0.1,Worst,I3_1026,516
Zipfian,relative,22,0.9533333333333334,Average,I3_1026,516
Zipfian,relative,23,0.11333333333333333,Worst,I3_1026,516
Zipfian,relative,23,0.9333333333333333,Average,I3_1026,516
Zipfian,relative,24,0.09333333333333334,Worst,I3_1026,516
Zipfian,relative,24,0.9733333333333334,Average,I3_1026,516
Zipfian,relative,25,0.10666666666666667,Worst,I3_1026,516
Zipfian,relative,25,0.9533333333333334,Average,I3_1026,516
Zipfian,relative,26,0.11333333333333333,Worst,I3_1026,516
Zipfian,relative,26,0.9733333333333334,Average,I3_1026,516
Zipfian,relative,27,0.10666666666666667,Worst,I3_1026,516
Zipfian,relative,27,0.98,Average,I3_1026,516
Zipfian,relative,28,0.14,Worst,I3_1026,516
Zipfian,relative,28,0.9333333333333333,Average,I3_1026,516
Zipfian,relative,29,0.13333333333333333,Worst,I3_1026,516
Zipfian,relative,29,0.96,Average,I3_1026,516
Zipfian,relative,30,0.12,Worst,I3_1026,516
Zipfian,relative,30,0.98,Average,I3_1026,516
Zipfian,relative,1,0.0,Worst,I4_1230,507
Zipfian,relative,1,0.44666666666666666,Average,I4_1230,507
Zipfian,relative,2,0.0,Worst,I4_1230,507
Zipfian,relative,2,0.5,Average,I4_1230,507
Zipfian,relative,3,0.0,Worst,I4_1230,507
Zipfian,relative,3,0.4066666666666667,Average,I4_1230,507
Zipfian,relative,4,0.006666666666666667,Worst,I4_1230,507
Zipfian,relative,4,0.74,Average,I4_1230,507
Zipfian,relative,5,0.013333333333333334,Worst,I4_1230,507
Zipfian,relative,5,0.92,Average,I4_1230,507
Zipfian,relative,6,0.0,Worst,I4_1230,507
Zipfian,relative,6,0.94,Average,I4_1230,507
Zipfian,relative,7,0.013333333333333334,Worst,I4_1230,507
Zipfian,relative,7,0.9466666666666667,Average,I4_1230,507
Zipfian,relative,8,0.02,Worst,I4_1230,507
Zipfian,relative,8,0.7133333333333334,Average,I4_1230,507
Zipfian,relative,9,0.02,Worst,I4_1230,507
Zipfian,relative,9,0.9066666666666666,Average,I4_1230,507
Zipfian,relative,10,0.04666666666666667,Worst,I4_1230,507
Zipfian,relative,10,0.9666666666666667,Average,I4_1230,507
Zipfian,relative,11,0.013333333333333334,Worst,I4_1230,507
Zipfian,relative,11,0.9333333333333333,Average,I4_1230,507
Zipfian,relative,12,0.03333333333333333,Worst,I4_1230,507
Zipfian,relative,12,0.9733333333333334,Average,I4_1230,507
Zipfian,relative,13,0.05333333333333334,Worst,I4_1230,507
Zipfian,relative,13,0.9266666666666666,Average,I4_1230,507
Zipfian,relative,14,0.06,Worst,I4_1230,507
Zipfian,relative,14,0.9266666666666666,Average,I4_1230,507
Zipfian,relative,15,0.04,Worst,I4_1230,507
Zipfian,relative,15,0.9533333333333334,Average,I4_1230,507
Zipfian,relative,16,0.04,Worst,I4_1230,507
Zipfian,relative,16,0.9666666666666667,Average,I4_1230,507
Zipfian,relative,17,0.06,Worst,I4_1230,507
Zipfian,relative,17,0.9533333333333334,Average,I4_1230,507
Zipfian,relative,18,0.04,Worst,I4_1230,507
Zipfian,relative,18,0.9,Average,I4_1230,507
Zipfian,relative,19,0.08666666666666667,Worst,I4_1230,507
Zipfian,relative,19,0.98,Average,I4_1230,507
Zipfian,relative,20,0.06666666666666667,Worst,I4_1230,507
Zipfian,relative,20,0.9733333333333334,Average,I4_1230,507
Zipfian,relative,21,0.10666666666666667,Worst,I4_1230,507
Zipfian,relative,21,0.98,Average,I4_1230,507
Zipfian,relative,22,0.1,Worst,I4_1230,507
Zipfian,relative,22,0.9666666666666667,Average,I4_1230,507
Zipfian,relative,23,0.06666666666666667,Worst,I4_1230,507
Zipfian,relative,23,0.9666666666666667,Average,I4_1230,507
Zipfian,relative,24,0.11333333333333333,Worst,I4_1230,507
Zipfian,relative,24,0.9733333333333334,Average,I4_1230,507
Zipfian,relative,25,0.09333333333333334,Worst,I4_1230,507
Zipfian,relative,25,0.8866666666666667,Average,I4_1230,507
Zipfian,relative,26,0.1,Worst,I4_1230,507
Zipfian,relative,26,0.96,Average,I4_1230,507
Zipfian,relative,27,0.10666666666666667,Worst,I4_1230,507
Zipfian,relative,27,0.9866666666666667,Average,I4_1230,507
Zipfian,relative,28,0.11333333333333333,Worst,I4_1230,507
Zipfian,relative,28,0.98,Average,I4_1230,507
Zipfian,relative,29,0.12,Worst,I4_1230,507
Zipfian,relative,29,0.9733333333333334,Average,I4_1230,507
Zipfian,relative,30,0.11333333333333333,Worst,I4_1230,507
Zipfian,relative,30,0.9866666666666667,Average,I4_1230,507
Zipfian,relative,1,0.0,Worst,I1_1023,523
Zipfian,relative,1,0.64,Average,I1_1023,523
Zipfian,relative,2,0.0,Worst,I1_1023,523
Zipfian,relative,2,0.5866666666666667,Average,I1_1023,523
Zipfian,relative,3,0.0,Worst,I1_1023,523
Zipfian,relative,3,0.6666666666666666,Average,I1_1023,523
Zipfian,relative,4,0.006666666666666667,Worst,I1_1023,523
Zipfian,relative,4,0.56,Average,I1_1023,523
Zipfian,relative,5,0.006666666666666667,Worst,I1_1023,523
Zipfian,relative,5,0.82,Average,I1_1023,523
Zipfian,relative,6,0.0,Worst,I1_1023,523
Zipfian,relative,6,0.8733333333333333,Average,I1_1023,523
Zipfian,relative,7,0.02,Worst,I1_1023,523
Zipfian,relative,7,0.9133333333333333,Average,I1_1023,523
Zipfian,relative,8,0.013333333333333334,Worst,I1_1023,523
Zipfian,relative,8,0.88,Average,I1_1023,523
Zipfian,relative,9,0.02,Worst,I1_1023,523
Zipfian,relative,9,0.9466666666666667,Average,I1_1023,523
Zipfian,relative,10,0.02,Worst,I1_1023,523
Zipfian,relative,10,0.8,Average,I1_1023,523
Zipfian,relative,11,0.02666666666666667,Worst,I1_1023,523
Zipfian,relative,11,0.9133333333333333,Average,I1_1023,523
Zipfian,relative,12,0.04666666666666667,Worst,I1_1023,523
Zipfian,relative,12,0.8333333333333334,Average,I1_1023,523
Zipfian,relative,13,0.02666666666666667,Worst,I1_1023,523
Zipfian,relative,13,0.9733333333333334,Average,I1_1023,523
